,collaborative,description,href,id,images,name,primary_color,public,snapshot_id,type,uri,external_urls.spotify,owner.display_name,owner.external_urls.spotify,owner.href,owner.id,owner.type,owner.uri,tracks.href,tracks.total
109,False,Having a bad day? We know how it feels!,https://api.spotify.com/v1/playlists/37i9dQZF1DX3YSRoSdA634,37i9dQZF1DX3YSRoSdA634,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003f5e3bf0413ec122f118e5f08', 'width': None}]",Life Sucks,,,MTY2NDUzOTIwMCwwMDAwMDAwMDNlNTNmMWY5YWY2N2RjNTQ3MWQ4ZjI1YjMwZDI1YzBl,playlist,spotify:playlist:37i9dQZF1DX3YSRoSdA634,https://open.spotify.com/playlist/37i9dQZF1DX3YSRoSdA634,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3YSRoSdA634/tracks,200
110,False,We hear you.,https://api.spotify.com/v1/playlists/37i9dQZF1DX59NCqCqJtoH,37i9dQZF1DX59NCqCqJtoH,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003e6fc98620cda649d45e42bc6', 'width': None}]",idk.,,,MTY2NDk3NTQzNywwMDAwMDAwMDcxMTgwOTRkMmJjYjI2YzJjYjZiYTIyODA2MjJlZmRi,playlist,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,https://open.spotify.com/playlist/37i9dQZF1DX59NCqCqJtoH,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX59NCqCqJtoH/tracks,100
111,False,Acoustic covers of sad songs.,https://api.spotify.com/v1/playlists/37i9dQZF1DX64Y3du11rR1,37i9dQZF1DX64Y3du11rR1,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003122bc1391da8a7d5b2c2bc11', 'width': None}]",Sad Covers,,,MTY2NDU0NTU3OCwwMDAwMDAwMDUzY2ZmOTU1OWQ5MGI1ZTg4NTc2NzFiYzQ3ZDVjZGFm,playlist,spotify:playlist:37i9dQZF1DX64Y3du11rR1,https://open.spotify.com/playlist/37i9dQZF1DX64Y3du11rR1,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX64Y3du11rR1/tracks,109
112,False,Emo rap feels for the misunderstood. Cover: iann dior,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xZZEgC9Ubl,37i9dQZF1DX6xZZEgC9Ubl,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000367afd593d420109c35ccbc65', 'width': None}]",tear drop,,,MTY2NDkxMjA0OCwwMDAwMDAwMGMwOGY3OWM5NjBkMDMyOGZkYzM5MTVmNTVmMGFjYTky,playlist,spotify:playlist:37i9dQZF1DX6xZZEgC9Ubl,https://open.spotify.com/playlist/37i9dQZF1DX6xZZEgC9Ubl,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xZZEgC9Ubl/tracks,100
113,False,"Sapphic songs that defined your music taste as ""yearning"" ",https://api.spotify.com/v1/playlists/37i9dQZF1DWW2hj3ZtMbuO,37i9dQZF1DWW2hj3ZtMbuO,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003453a713a76d3a6ebed04951b', 'width': None}]",sad girl starter pack,,,MTY2MzkwNTYwMCwwMDAwMDAwMDY0ODdhMzViMGNmMzQ4NjQ0ODAyNDgwOWJjZjA0MDY1,playlist,spotify:playlist:37i9dQZF1DWW2hj3ZtMbuO,https://open.spotify.com/playlist/37i9dQZF1DWW2hj3ZtMbuO,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWW2hj3ZtMbuO/tracks,75
114,False,"Being alone (again) can be tough, but these songs will keep you company.",https://api.spotify.com/v1/playlists/37i9dQZF1DWX83CujKHHOn,37i9dQZF1DWX83CujKHHOn,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000365af49474d91827160b56b27', 'width': None}]",Alone Again,,,MTY2MzkxNTYwMywwMDAwMDAwMDkyMGVjYWViY2VmNDRhYTdjMzk2M2UyNDUyZTk2MTk5,playlist,spotify:playlist:37i9dQZF1DWX83CujKHHOn,https://open.spotify.com/playlist/37i9dQZF1DWX83CujKHHOn,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWX83CujKHHOn/tracks,150
115,False,"Somehow, heartbreak feels good in a place like this. Cover: Joshua Bassett",https://api.spotify.com/v1/playlists/37i9dQZF1DWSqBruwoIXkA,37i9dQZF1DWSqBruwoIXkA,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c64fa25d40460b544a2b943c', 'width': None}]",sad hour,,,MTY2NDk4NjgyMywwMDAwMDAwMDVlMmI3ODM4NzY4Y2M0ZTVmZTAxN2VlMTg1Y2FlYjQ3,playlist,spotify:playlist:37i9dQZF1DWSqBruwoIXkA,https://open.spotify.com/playlist/37i9dQZF1DWSqBruwoIXkA,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSqBruwoIXkA/tracks,150
116,False,IYKYK 💔🥀,https://api.spotify.com/v1/playlists/37i9dQZF1DXd6QWbEewZmM,37i9dQZF1DXd6QWbEewZmM,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033604e62480cb2ced77f29ffa', 'width': None}]",#SadCuhHours 🥺,,,MTY2Mzk1MzI5NCwwMDAwMDAwMDJkZWI3NzNlOTQ3NTgzZjdhM2M1YWFjZjE0NDk1Zjk5,playlist,spotify:playlist:37i9dQZF1DXd6QWbEewZmM,https://open.spotify.com/playlist/37i9dQZF1DXd6QWbEewZmM,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXd6QWbEewZmM/tracks,120
117,False,"The premier alternative melancholia playlist, featuring Katie Gregson-MacLeod",https://api.spotify.com/v1/playlists/37i9dQZF1DWVV27DiNWxkR,37i9dQZF1DWVV27DiNWxkR,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003674322af0d61d64cdb0bb959', 'width': None}]",Sad Indie,,,MTY2NDU1NTU4MywwMDAwMDAwMGFlNDlkMGE1NmJjYzBhMDI3MmNkZWFiNzk2Yzg0OWRi,playlist,spotify:playlist:37i9dQZF1DWVV27DiNWxkR,https://open.spotify.com/playlist/37i9dQZF1DWVV27DiNWxkR,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWVV27DiNWxkR/tracks,91
118,False,Those quintessential sad songs ,https://api.spotify.com/v1/playlists/37i9dQZF1DX15JKV0q7shD,37i9dQZF1DX15JKV0q7shD,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a9e87e627145236cc4d2007e', 'width': None}]",Classics For Crying,,,MTY1MjQ2MTE0NCwwMDAwMDAwMDZiY2E3MzUzNmI4N2MyODRjNmI5ZjQ2NmM1NGQ4ZjBi,playlist,spotify:playlist:37i9dQZF1DX15JKV0q7shD,https://open.spotify.com/playlist/37i9dQZF1DX15JKV0q7shD,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX15JKV0q7shD/tracks,75
119,False,"<a href=""spotify:genre:edm_dance"">electronic</a> melancholy < / 3",https://api.spotify.com/v1/playlists/37i9dQZF1DWVrtsSlLKzro,37i9dQZF1DWVrtsSlLKzro,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000390954451308db71d0e43a9fa', 'width': None}]",Sad Beats,,,MTY2NDUxMDQwMCwwMDAwMDAwMDNkYWYwYjE2NGMzYjE3YTMwM2YzOWNmZDAwZTBiMWY3,playlist,spotify:playlist:37i9dQZF1DWVrtsSlLKzro,https://open.spotify.com/playlist/37i9dQZF1DWVrtsSlLKzro,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWVrtsSlLKzro/tracks,170
120,False,We're here to provide some sonic solace for your grief. ,https://api.spotify.com/v1/playlists/37i9dQZF1DWVxpHBekDUXK,37i9dQZF1DWVxpHBekDUXK,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000038cedf2aeff180dcb4cb852d9', 'width': None}]",Coping With Loss,,,MTY2MDIzODY5MCwwMDAwMDAwMDNmM2Y0ODZiNjUyNGEyMmMyYTllZjEzNDA2ZjdlNTU3,playlist,spotify:playlist:37i9dQZF1DWVxpHBekDUXK,https://open.spotify.com/playlist/37i9dQZF1DWVxpHBekDUXK,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWVxpHBekDUXK/tracks,50
121,False,Sad and gloomy instrumental Jazz.,https://api.spotify.com/v1/playlists/37i9dQZF1DX0aiWQDFamDa,37i9dQZF1DX0aiWQDFamDa,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003af85b54d6db2ed42f429a142', 'width': None}]",Sad Jazz,,,MTY2NTAzOTE3OSwwMDAwMDAwMDI5Yjg0MTE0NTNjYjQ5ZmViN2QyMzNkY2I1MzQxYmJi,playlist,spotify:playlist:37i9dQZF1DX0aiWQDFamDa,https://open.spotify.com/playlist/37i9dQZF1DX0aiWQDFamDa,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX0aiWQDFamDa/tracks,100
122,False,Instrumental guitar for rainy day contemplation.,https://api.spotify.com/v1/playlists/37i9dQZF1DX3bgBpcV2oGY,37i9dQZF1DX3bgBpcV2oGY,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a1f0477d2f9941f4d2acd3cb', 'width': None}]",Sad Guitar Instrumentals,,,MTY2Mzg5MTIwMCwwMDAwMDAwMDNkYjkyNjA3YmEzYjIzMmU5ZjI0N2Y3M2IyN2UyNzEw,playlist,spotify:playlist:37i9dQZF1DX3bgBpcV2oGY,https://open.spotify.com/playlist/37i9dQZF1DX3bgBpcV2oGY,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3bgBpcV2oGY/tracks,105
123,False,Heartbreaking and sad instrumental and vocal Jazz.,https://api.spotify.com/v1/playlists/37i9dQZF1DX70dqoLSWJrU,37i9dQZF1DX70dqoLSWJrU,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000309e0aaf72864f5fab1888d20', 'width': None}]",Heartbreak Jazz,,,MTY2NTA0MzE4OSwwMDAwMDAwMGQ4ZDZlZGJiZGU1NGY3NTY3MjBkZGM5NzdkYTU2ZjE3,playlist,spotify:playlist:37i9dQZF1DX70dqoLSWJrU,https://open.spotify.com/playlist/37i9dQZF1DX70dqoLSWJrU,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX70dqoLSWJrU/tracks,100
124,False,deep & dark. bold & bare. cover: Julien Baker,https://api.spotify.com/v1/playlists/37i9dQZF1DX9LT7r8qPxfa,37i9dQZF1DX9LT7r8qPxfa,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000037a60ad30cab18d1926835778', 'width': None}]",noir,,,MTY2NDU1NjA4MSwwMDAwMDAwMDdmYzdhYzU1NDA4YmZhZDY0N2NjNjIwYjA3Y2M5MDBj,playlist,spotify:playlist:37i9dQZF1DX9LT7r8qPxfa,https://open.spotify.com/playlist/37i9dQZF1DX9LT7r8qPxfa,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX9LT7r8qPxfa/tracks,100
125,False,Take comfort in these melancholy masterpieces.,https://api.spotify.com/v1/playlists/37i9dQZF1DXbm0dp7JzNeL,37i9dQZF1DXbm0dp7JzNeL,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003ec9c10d146751d89c14100f8', 'width': None}]",Sad Classical,,,MTY2NDg5NjQzNywwMDAwMDAwMDU0ODQ4ZjUwZDRjOTRjZDAzOTBhOWQyNGRhMDIwYmZj,playlist,spotify:playlist:37i9dQZF1DXbm0dp7JzNeL,https://open.spotify.com/playlist/37i9dQZF1DXbm0dp7JzNeL,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXbm0dp7JzNeL/tracks,51
126,False,That feeling of being punched in the gut by a song.,https://api.spotify.com/v1/playlists/37i9dQZF1DX33TfGBYPkRQ,37i9dQZF1DX33TfGBYPkRQ,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000332c96f797c3bec49c24d7dbe', 'width': None}]",Devastating,,,MTY2NDg5NTMwMiwwMDAwMDAwMGVkYTY3MjU1YmIyMDIyNTNiYzAzOTA5MTE1ZTFjN2Qw,playlist,spotify:playlist:37i9dQZF1DX33TfGBYPkRQ,https://open.spotify.com/playlist/37i9dQZF1DX33TfGBYPkRQ,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX33TfGBYPkRQ/tracks,100
127,False,Music to see you through the tough times.,https://api.spotify.com/v1/playlists/37i9dQZF1DX46zHlTTyolY,37i9dQZF1DX46zHlTTyolY,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003694bf6f13693599ff3963ff9', 'width': None}]",Heartache,,,MTY1MzYyNDEyMCwwMDAwMDAwMDdhZDBkYWFlNjkzZTIzOTk4Zjg1MjBjODNmM2QwMzFk,playlist,spotify:playlist:37i9dQZF1DX46zHlTTyolY,https://open.spotify.com/playlist/37i9dQZF1DX46zHlTTyolY,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX46zHlTTyolY/tracks,100
128,False,The melancholic and soft sound of Jazz.,https://api.spotify.com/v1/playlists/37i9dQZF1DWWR73B3Bnjfh,37i9dQZF1DWWR73B3Bnjfh,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003511204461008c8ff735428a9', 'width': None}]",Jazz Noir,,,MTY2NDk3NzY4MiwwMDAwMDAwMGIyNThlNTEyNGViMmQ4MDM0N2JkMDgzOWIzMWI4YTIz,playlist,spotify:playlist:37i9dQZF1DWWR73B3Bnjfh,https://open.spotify.com/playlist/37i9dQZF1DWWR73B3Bnjfh,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWWR73B3Bnjfh/tracks,100
129,False,Beautifully sad piano music,https://api.spotify.com/v1/playlists/37i9dQZF1DWZrc3lwvImLj,37i9dQZF1DWZrc3lwvImLj,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033e30908f27b3a6fedea8a70f', 'width': None}]",Melancholy Instrumentals,,,MTY2MzkzOTkzNywwMDAwMDAwMDA1ZDYxYzgyMzAwZjA4Y2I0OWZlN2Y3OGRkZjVlYmJj,playlist,spotify:playlist:37i9dQZF1DWZrc3lwvImLj,https://open.spotify.com/playlist/37i9dQZF1DWZrc3lwvImLj,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZrc3lwvImLj/tracks,169
130,False,cry just a little,https://api.spotify.com/v1/playlists/37i9dQZF1DWU4lunzhQdRx,37i9dQZF1DWU4lunzhQdRx,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003e4980a13fbf1aaa07f4dc3f3', 'width': None}]",sad girl country,,,MTY2MzAzMDMwNSwwMDAwMDAwMGRkOWRkNjMzNDgwMjBlMDYwNjViZTc1ODcwMmM1MGY0,playlist,spotify:playlist:37i9dQZF1DWU4lunzhQdRx,https://open.spotify.com/playlist/37i9dQZF1DWU4lunzhQdRx,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWU4lunzhQdRx/tracks,50
